GCF_000512165.1_ASM51216v1_genomic.fna	klebsiella	442	gapA(10)	infB(20)	mdh(2)	pgi(1)	phoE(9)	rpoB(11)	tonB(14)
GCF_000597905.1_ASM59790v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_000598005.1_ASM59800v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_000695935.1_ASM69593v1_genomic.fna	klebsiella	34	gapA(2)	infB(3)	mdh(6)	pgi(1)	phoE(9)	rpoB(7)	tonB(4)
GCF_000714675.1_ASM71467v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_000717515.1_ASM71751v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_000733255.1_ASM73325v1_genomic.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
GCF_000739495.1_ASM73949v1_genomic.fna	klebsiella	395	gapA(3)	infB(1)	mdh(2)	pgi(4)	phoE(1)	rpoB(1)	tonB(4)
GCF_000742755.1_ASM74275v1_genomic.fna	klebsiella	493	gapA(2)	infB(1)	mdh(70)	pgi(1)	phoE(12)	rpoB(1)	tonB(127)
GCF_000764615.1_ASM76461v1_genomic.fna	klebsiella	15	gapA(1)	infB(1)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
GCF_000775375.1_ASM77537v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_000775395.1_ASM77539v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_000775955.1_ASM77595v1_genomic.fna	klebsiella	17	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(4)	rpoB(4)	tonB(4)
GCF_000784945.1_ASM78494v1_genomic.fna	klebsiella	1518	gapA(14)	infB(1)	mdh(2)	pgi(119)	phoE(21)	rpoB(1)	tonB(1)
GCF_000784985.1_ASM78498v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_000785005.1_ASM78500v1_genomic.fna	klebsiella	392	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(40)
GCF_000813205.1_ASM81320v1_genomic.fna	klebsiella	86	gapA(9)	infB(4)	mdh(2)	pgi(1)	phoE(1)	rpoB(1)	tonB(27)
GCF_000814305.1_ASM81430v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_000814805.1_ASM81480v1_genomic.fna	klebsiella	65	gapA(2)	infB(1)	mdh(2)	pgi(1)	phoE(10)	rpoB(4)	tonB(13)
GCF_000968155.1_ASM96815v1_genomic.fna	klebsiella	66	gapA(2)	infB(3)	mdh(2)	pgi(1)	phoE(10)	rpoB(1)	tonB(13)
GCF_001022035.1_ASM102203v1_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_001022175.1_ASM102217v1_genomic.fna	klebsiella	941	gapA(6)	infB(3)	mdh(1)	pgi(20)	phoE(12)	rpoB(4)	tonB(4)
GCF_001022235.1_ASM102223v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_001185665.2_ASM118566v3_genomic.fna	klebsiella	309	gapA(2)	infB(9)	mdh(2)	pgi(1)	phoE(13)	rpoB(1)	tonB(10)
GCF_001307175.1_ASM130717v1_genomic.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
GCF_001316565.3_ASM131656v3_genomic.fna	klebsiella	101	gapA(2)	infB(6)	mdh(1)	pgi(5)	phoE(4)	rpoB(1)	tonB(6)
GCF_001455995.1_MS6671.v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001456055.3_ASM145605v3_genomic.fna	klebsiella	278	gapA(4)	infB(1)	mdh(1)	pgi(1)	phoE(12)	rpoB(1)	tonB(4)
GCF_001456095.3_ASM145609v3_genomic.fna	klebsiella	278	gapA(4)	infB(1)	mdh(1)	pgi(1)	phoE(12)	rpoB(1)	tonB(4)
GCF_001456135.1_ASM145613v1_genomic.fna	klebsiella	941	gapA(6)	infB(3)	mdh(1)	pgi(20)	phoE(12)	rpoB(4)	tonB(4)
GCF_001482345.1_ASM148234v1_genomic.fna	klebsiella	111	gapA(2)	infB(1)	mdh(5)	pgi(1)	phoE(17)	rpoB(4)	tonB(42)
GCF_001521895.1_ASM152189v1_genomic.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
GCF_001529935.1_ASM152993v1_genomic.fna	klebsiella	23	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(9)	rpoB(4)	tonB(12)
GCF_001530015.1_ASM153001v1_genomic.fna	klebsiella	374	gapA(2)	infB(3)	mdh(58)	pgi(37)	phoE(10)	rpoB(27)	tonB(9)
GCF_001548315.1_ASM154831v1_genomic.fna	klebsiella	3851	gapA(177)	infB(119)	mdh(197)	pgi(104)	phoE(357)	rpoB(183)	tonB(544)
GCF_001611055.1_ASM161105v1_genomic.fna	klebsiella	383	gapA(2)	infB(6)	mdh(1)	pgi(3)	phoE(8)	rpoB(1)	tonB(18)
GCF_001611095.1_ASM161109v1_genomic.fna	klebsiella	383	gapA(2)	infB(6)	mdh(1)	pgi(3)	phoE(8)	rpoB(1)	tonB(18)
GCF_001644765.1_ASM164476v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001646625.1_ASM164662v1_genomic.fna	klebsiella	1536	gapA(2)	infB(1)	mdh(2)	pgi(37)	phoE(45)	rpoB(4)	tonB(9)
GCF_001648215.1_ASM164821v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001663195.1_ASM166319v1_genomic.fna	klebsiella	15	gapA(1)	infB(1)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
GCF_001663295.1_ASM166329v1_genomic.fna	klebsiella	37	gapA(2)	infB(9)	mdh(2)	pgi(1)	phoE(13)	rpoB(1)	tonB(16)
GCF_001663435.1_ASM166343v1_genomic.fna	klebsiella	273	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(4)
GCF_001663455.1_ASM166345v1_genomic.fna	klebsiella	2623	gapA(2)	infB(83)	mdh(1)	pgi(1)	phoE(247)	rpoB(1)	tonB(9)
GCF_001675125.1_ASM167512v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_001676825.1_ASM167682v1_genomic.fna	klebsiella	1536	gapA(2)	infB(1)	mdh(2)	pgi(37)	phoE(45)	rpoB(4)	tonB(9)
GCF_001699105.2_ASM169910v2_genomic.fna	klebsiella	17	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(4)	rpoB(4)	tonB(4)
GCF_001701425.2_ASM170142v2_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001701835.2_ASM170183v2_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_001701845.2_ASM170184v2_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_001702045.2_ASM170204v2_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_001704235.1_ASM170423v1_genomic.fna	klebsiella	34	gapA(2)	infB(3)	mdh(6)	pgi(1)	phoE(9)	rpoB(7)	tonB(4)
GCF_001705385.1_ASM170538v1_genomic.fna	klebsiella	512	gapA(54)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_001708225.1_ASM170822v1_genomic.fna	klebsiella	23	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(9)	rpoB(4)	tonB(12)
GCF_001708245.1_ASM170824v1_genomic.fna	klebsiella	23	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(9)	rpoB(4)	tonB(12)
GCF_001709275.1_ASM170927v1_genomic.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
GCF_001709295.1_ASM170929v1_genomic.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
GCF_001718115.2_ASM171811v2_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_001721725.1_ASM172172v1_genomic.fna	klebsiella	16	gapA(2)	infB(1)	mdh(2)	pgi(1)	phoE(4)	rpoB(4)	tonB(4)
GCF_001741545.1_ASM174154v1_genomic.fna	klebsiella	16	gapA(2)	infB(1)	mdh(2)	pgi(1)	phoE(4)	rpoB(4)	tonB(4)
GCF_001741665.1_ASM174166v1_genomic.fna	klebsiella	16	gapA(2)	infB(1)	mdh(2)	pgi(1)	phoE(4)	rpoB(4)	tonB(4)
GCF_001746535.1_ASM174653v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001855315.1_ASM185531v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001870165.1_ASM187016v1_genomic.fna	klebsiella	45	gapA(2)	infB(1)	mdh(1)	pgi(6)	phoE(7)	rpoB(1)	tonB(12)
GCF_001885255.2_ASM188525v2_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001887985.4_ASM188798v4_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_001887995.2_ASM188799v2_genomic.fna	klebsiella	1	gapA(4)	infB(4)	mdh(1)	pgi(1)	phoE(7)	rpoB(4)	tonB(10)
GCF_001902195.1_ASM190219v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_001902215.1_ASM190221v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_001902235.1_ASM190223v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_001902255.1_ASM190225v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_001902335.1_ASM190233v1_genomic.fna	klebsiella	23	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(9)	rpoB(4)	tonB(12)
GCF_001902355.1_ASM190235v1_genomic.fna	klebsiella	395	gapA(3)	infB(1)	mdh(2)	pgi(4)	phoE(1)	rpoB(1)	tonB(4)
GCF_001902415.1_ASM190241v1_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_001902435.1_ASM190243v1_genomic.fna	klebsiella	101	gapA(2)	infB(6)	mdh(1)	pgi(5)	phoE(4)	rpoB(1)	tonB(6)
GCF_001902475.1_ASM190247v1_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_001902515.1_ASM190251v1_genomic.fna	klebsiella	101	gapA(2)	infB(6)	mdh(1)	pgi(5)	phoE(4)	rpoB(1)	tonB(6)
GCF_001902535.1_ASM190253v1_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_001908515.1_ASM190851v1_genomic.fna	klebsiella	244	gapA(2)	infB(5)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(24)
GCF_001908595.1_ASM190859v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001908625.1_ASM190862v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001908655.1_ASM190865v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001908675.1_ASM190867v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001908695.1_ASM190869v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001908715.1_ASM190871v1_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_001908875.1_ASM190887v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_001908895.1_ASM190889v1_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_001913175.1_ASM191317v1_genomic.fna	klebsiella	101	gapA(2)	infB(6)	mdh(1)	pgi(5)	phoE(4)	rpoB(1)	tonB(6)
GCF_001922465.1_ASM192246v1_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_001936035.1_ASM193603v1_genomic.fna	klebsiella	505	gapA(7)	infB(1)	mdh(5)	pgi(1)	phoE(1)	rpoB(1)	tonB(84)
GCF_001939885.2_ASM193988v2_genomic.fna	klebsiella	485	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(7)	rpoB(1)	tonB(12)
GCF_001952835.1_ASM195283v1_genomic.fna	klebsiella	2549	gapA(2)	infB(1)	mdh(37)	pgi(1)	phoE(3)	rpoB(1)	tonB(56)
GCF_001952875.1_ASM195287v1_genomic.fna	klebsiella	392	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(40)
GCF_001952895.1_ASM195289v1_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_001952915.1_ASM195291v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_001956965.1_ASM195696v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_002055765.1_ASM205576v1_genomic.fna	klebsiella	234	gapA(2)	infB(1)	mdh(2)	pgi(1)	phoE(7)	rpoB(1)	tonB(24)
GCF_002055855.1_ASM205585v1_genomic.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
GCF_002056385.1_ASM205638v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_002056475.1_ASM205647v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_002113865.1_ASM211386v1_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_002116885.1_ASM211688v1_genomic.fna	klebsiella	86	gapA(9)	infB(4)	mdh(2)	pgi(1)	phoE(1)	rpoB(1)	tonB(27)
GCF_002156725.1_ASM215672v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_002156745.1_ASM215674v1_genomic.fna	klebsiella	37	gapA(2)	infB(9)	mdh(2)	pgi(1)	phoE(13)	rpoB(1)	tonB(16)
GCF_002156785.1_ASM215678v1_genomic.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
GCF_002163895.1_ASM216389v1_genomic.fna	klebsiella	23	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(9)	rpoB(4)	tonB(12)
GCF_002164835.4_ASM216483v4_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_002164855.2_ASM216485v2_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_002180075.1_ASM218007v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_002180155.1_ASM218015v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_002180175.1_ASM218017v1_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_002180255.1_ASM218025v1_genomic.fna	klebsiella	163	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(9)	rpoB(1)	tonB(12)
GCF_002180295.1_ASM218029v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_002180315.1_ASM218031v1_genomic.fna	klebsiella	14	gapA(1)	infB(6)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
GCF_002192315.1_ASM219231v1_genomic.fna	klebsiella	45	gapA(2)	infB(1)	mdh(1)	pgi(6)	phoE(7)	rpoB(1)	tonB(12)
GCF_002192335.1_ASM219233v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_002192375.1_ASM219237v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_002197225.1_ASM219722v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_002197505.1_ASM219750v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_002202195.1_ASM220219v1_genomic.fna	klebsiella	37	gapA(2)	infB(9)	mdh(2)	pgi(1)	phoE(13)	rpoB(1)	tonB(16)
GCF_002202215.1_ASM220221v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_002202235.1_ASM220223v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_002202255.1_ASM220225v1_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_002202275.1_ASM220227v1_genomic.fna	klebsiella	1161	gapA(2)	infB(3)	mdh(2)	pgi(2)	phoE(6)	rpoB(4)	tonB(111)
GCF_002209405.1_ASM220940v1_genomic.fna	klebsiella	15	gapA(1)	infB(1)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
GCF_002211905.1_ASM221190v1_genomic.fna	klebsiella	15	gapA(1)	infB(1)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(1)
GCF_002243445.1_ASM224344v1_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_002248115.2_ASM224811v3_genomic.fna	klebsiella	1	gapA(4)	infB(4)	mdh(1)	pgi(1)	phoE(7)	rpoB(4)	tonB(10)
GCF_002249975.2_ASM224997v3_genomic.fna	klebsiella	258	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(79)
GCF_002251875.2_ASM225187v3_genomic.fna	klebsiella	3541	gapA(4)	infB(1)	mdh(2)	pgi(1)	phoE(3)	rpoB(4)	tonB(477)
GCF_002257765.2_ASM225776v2_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_002257935.4_ASM225793v4_genomic.fna	klebsiella	36	gapA(2)	infB(1)	mdh(2)	pgi(1)	phoE(7)	rpoB(1)	tonB(7)
GCF_002258055.3_ASM225805v3_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_002258145.4_ASM225814v4_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_002269295.1_ASM226929v1_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_002278055.1_ASM227805v1_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_002300675.1_ASM230067v2_genomic.fna	klebsiella	231	gapA(2)	infB(6)	mdh(1)	pgi(3)	phoE(26)	rpoB(1)	tonB(77)
GCF_002587165.1_ASM258716v1_genomic.fna	klebsiella	11	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(4)
GCF_002587885.1_ASM258788v1_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_002591075.1_ASM259107v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
GCF_002741685.1_ASM274168v1_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_002752775.1_ASM275277v1_genomic.fna	klebsiella	29	gapA(2)	infB(3)	mdh(2)	pgi(2)	phoE(6)	rpoB(4)	tonB(4)
GCF_002752905.1_ASM275290v1_genomic.fna	klebsiella	323	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(9)	rpoB(1)	tonB(93)
GCF_002752955.1_ASM275295v1_genomic.fna	klebsiella	45	gapA(2)	infB(1)	mdh(1)	pgi(6)	phoE(7)	rpoB(1)	tonB(12)
GCF_002752975.1_ASM275297v1_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_002752995.1_ASM275299v1_genomic.fna	klebsiella	37	gapA(2)	infB(9)	mdh(2)	pgi(1)	phoE(13)	rpoB(1)	tonB(16)
GCF_002753055.1_ASM275305v1_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_002753075.1_ASM275307v1_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_002753165.1_ASM275316v1_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_002753355.1_ASM275335v1_genomic.fna	klebsiella	37	gapA(2)	infB(9)	mdh(2)	pgi(1)	phoE(13)	rpoB(1)	tonB(16)
GCF_002753375.1_ASM275337v1_genomic.fna	klebsiella	37	gapA(2)	infB(9)	mdh(2)	pgi(1)	phoE(13)	rpoB(1)	tonB(16)
GCF_002753405.1_ASM275340v1_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_002753555.1_ASM275355v1_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_002753605.1_ASM275360v1_genomic.fna	klebsiella	340	gapA(3)	infB(3)	mdh(1)	pgi(1)	phoE(1)	rpoB(1)	tonB(18)
GCF_002761315.1_ASM276131v1_genomic.fna	klebsiella	23	gapA(2)	infB(1)	mdh(1)	pgi(1)	phoE(9)	rpoB(4)	tonB(12)
GCF_002761515.1_ASM276151v1_genomic.fna	klebsiella	659	gapA(66)	infB(1)	mdh(65)	pgi(1)	phoE(9)	rpoB(11)	tonB(18)
GCF_002786755.1_ASM278675v1_genomic.fna	klebsiella	147	gapA(3)	infB(4)	mdh(6)	pgi(1)	phoE(7)	rpoB(4)	tonB(38)
